PERMNO,date,NAMEENDT,NCUSIP,TICKER,COMNAM,CUSIP,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
19285,7/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.58,67.78,66.77,66.78,66.79,65.8
19285,7/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.34,67.795,67.62,67.62,67.63,67.28
19285,7/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.02,68.38,67.43,67.42,67.43,67.9
19285,7/31/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.66,69.49,68.11,68.07,68.08,68.93
19285,8/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.445,68.44,66.06,66.05,66.06,67.91
19285,8/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.6,65.07,63.99,63.97,63.98,64.54
19285,8/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,61.21,63.625,63.55,63.58,63.59,61.5
19285,8/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.04,65.15,64.14,64.09,64.1,63.24
19285,8/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,62.895,65.55,63.11,63.14,63.15,65
19285,8/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.42,64.81,64.48,64.46,64.47,63.88
19285,8/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.91,65,64.38,64.37,64.4,64.37
19285,8/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,63.51,64.8,64.29,64.29,64.3,64.43
19285,8/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,64.53,65.53,65.47,65.46,65.47,64.92
19285,8/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,65.15,66.08,65.68,65.68,65.69,65.65
19285,8/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.03,68.72,68.4,68.39,68.4,67.03
19285,8/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.33,68.86,67.38,67.34,67.35,68.31
19285,8/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.44,68.8,68.64,68.62,68.63,67.44
19285,8/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.15,69.07,68.56,68.56,68.57,68.67
19285,8/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.86,69.935,69.66,69.64,69.66,68.86
19285,8/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,69.06,69.965,69.58,69.6,69.61,69.58
19285,8/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,70,71.52,71.25,71.24,71.26,70.32
19285,8/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,71.51,72.27,71.7,71.71,71.72,71.59
19285,8/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,70.9,71.83,71.76,71.78,71.79,71.29
19285,8/28/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,70.81,72.225,71.11,71.11,71.12,71.7
19285,8/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,70.64,72.145,71.09,71.08,71.09,71.6
19285,8/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,71.43,73.04,72.78,72.79,72.8,71.67
19285,9/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,69.81,73.06,70.06,70.05,70.08,72.84
19285,9/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.6,70,69.11,69.09,69.11,69.86
19285,9/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.31,69.73,69.04,69.03,69.04,69.12
19285,9/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.97,71.24,69.48,69.52,69.54,69.61
19285,9/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,69.79,71.42,70.73,70.72,70.73,70.21
19285,9/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,71,72.09,71.83,71.81,71.82,71.39
19285,9/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,70.37,74.07,73.67,73.64,73.66,71.76
19285,9/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.1901,75.51,75.37,75.38,75.39,73.44
19285,9/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,75.64,77.48,76.51,76.51,76.52,75.89
19285,9/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.13,77.46,77.11,77.09,77.11,77.08
19285,9/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.68,78,77.96,77.98,77.99,77.5
19285,9/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,77.26,79.75,78.19,78.19,78.21,78.33
19285,9/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.25,81.24,80.57,80.59,80.6,80.68
19285,9/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.49,80.68,79.92,79.92,79.93,79.87
19285,9/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.97,81.14,80.88,80.87,80.88,80.27
19285,9/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,80.16,81.645,80.41,80.42,80.43,81
19285,9/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.21,80.835,79.67,79.66,79.67,80.47
19285,9/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.41,80.5205,79.78,79.78,79.79,80.42
19285,9/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.875,81.48,80.52,80.52,80.54,79.94
19285,9/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.64,80.785,80.49,80.48,80.49,80.31
19285,10/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.1,80.5,79.35,79.33,79.35,80.5
19285,10/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,78.5,80.81,80.54,80.52,80.53,78.8
19285,10/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.8,80.97,80.05,80.04,80.05,80.39
19285,10/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.94,81.0625,80.8,80.78,80.79,80.95
19285,10/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.69,80.565,80.42,80.41,80.42,80.27
19285,10/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,80.52,81.27,80.84,80.8,80.81,81.27
19285,10/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,80.575,82.16,82.08,82.06,82.07,81
19285,10/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,80.31,81.32,80.43,80.43,80.44,81.07
19285,10/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,80.22,81.98,81.61,81.59,81.6,80.22
19285,10/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,81.54,82.95,82.67,82.68,82.69,81.64
19285,10/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,81.51,83.32,81.61,81.62,81.63,83
19285,10/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,80.88,81.685,81.05,81.06,81.07,81.14
19285,10/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,81.27,82.42,81.44,81.41,81.42,81.72
19285,10/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,81.21,81.99,81.55,81.55,81.56,81.81
19285,10/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,81.01,82.18,81.38,81.37,81.38,81.53
19285,10/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.91,81.3,80.15,80.16,80.17,81.02
19285,10/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,79.73,81.07,79.95,79.95,79.96,80.06
19285,10/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.75,75.9194,72.9,72.89,72.9,75.7
19285,10/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.54,73.83,73.72,73.72,73.73,72.59
19285,10/28/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.5,75.895,75.66,75.67,75.68,74.37
19285,10/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.98,74.98,74.6,74.61,74.62,74.58
19285,10/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.422,74.75,73.6,73.63,73.64,74.34
19285,10/31/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.7,73.79,72.72,72.72,72.73,73.5
19285,11/1/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.49,73.85,72.59,72.56,72.57,72.83
19285,11/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.31,73.6,72.4,72.39,72.4,72.34
19285,11/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.43,74.1075,73.9,73.89,73.9,72.6
19285,11/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.42,75.48,75.38,75.37,75.38,74.24
19285,11/7/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,74.91,76.9,75.13,75.12,75.13,75.5
19285,11/8/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,75.29,77.14,76.68,76.7,76.71,75.35
19285,11/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.03,77.09,76.29,76.29,76.3,76.69
19285,11/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,75.07,76.55,75.44,75.39,75.4,76.2
19285,11/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.25,77.37,76.4,76.38,76.39,76.6
19285,11/14/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,74.91,76.78,74.97,74.97,74.98,76.25
19285,11/15/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,74,75.36,74.53,74.51,74.52,74.22
19285,11/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.905,74.91,74.05,74.06,74.07,74.69
19285,11/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.33,74.6852,74.33,74.31,74.32,73.44
19285,11/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,74.113,75,74.5,74.5,74.51,74.55
19285,11/21/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,74.465,76.52,76.01,76.03,76.04,74.8
19285,11/22/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,75.94,77.08,77,76.96,76.97,76.5
19285,11/25/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,77.43,78.955,78.87,78.86,78.87,77.5
19285,11/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.16,78.51,76.94,76.9,76.91,78.22
19285,11/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.5,77.5,76.9,76.89,76.9,77.24
19285,11/29/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,77.28,78.05,77.37,77.36,77.42,77.37
19285,12/2/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,76.22,77.99,76.29,76.27,76.29,77.85
19285,12/3/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,75.46,76.79,75.58,75.58,75.59,76.41
19285,12/4/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,74.95,76.17,75.38,75.36,75.37,75.44
19285,12/5/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.89,75.5815,73.99,73.99,74,75
19285,12/6/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.12,74.72,73.67,73.64,73.65,74.39
19285,12/9/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.5,73.97,73.2,73.19,73.2,73.82
19285,12/10/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.33,73.43,72.81,72.83,72.84,72.84
19285,12/11/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.2823,73.9338,73.7,73.69,73.7,73.55
19285,12/12/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,73.52,74.49,73.54,73.55,73.56,73.96
19285,12/13/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,72.87,74.305,73.01,73.01,73.02,73.38
19285,12/16/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,71.4,73.49,71.59,71.57,71.58,73.2
19285,12/17/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,70.19,72.124,70.28,70.26,70.27,71.03
19285,12/18/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.97,70.67,67.03,67.01,67.02,70.55
19285,12/19/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.63,68.39,66.69,66.68,66.7,67.5
19285,12/20/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,66.69,69.125,68.49,68.54,68.55,66.69
19285,12/23/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68,68.94,68.79,68.8,68.81,68.45
19285,12/24/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.46,69.56,69.45,69.4,69.44,68.58
19285,12/26/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,69.064,70.03,69.64,69.62,69.63,69.16
19285,12/27/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,68.54,69.92,68.9,68.91,68.92,69.08
19285,12/30/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.45,68.68,68.23,68.21,68.23,68.19
19285,12/31/2024,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,67.93,68.8,68.26,68.3,68.31,68.42
